Fecha,Small Grant or particularly relevant,Checked,Publicar en boletin,Publicar en DB Publica,Estatus,Days left,Nombre,Tipo,Gran area 1,Gran area 2,area 3,area 4,area 5,area 6,area 7,Link,Descripcion,nota,Restricciones para aplicar / Elegibilidad,Based on,Entidad otorgante,Scope geografico,Scope econo-politico,Scope temático,Destinatarios1,Destinatarios2,Destinatarios3,Destinatarios4,Duracion de los proyectos/ Periodo de financiación,Moneda original,Monto en moneda original,monto minimo (aprox en U$S),monto maximo (aprox en U$S),monto tipico/promedio otorgado (U$S),periodicidad,dead 1,dead 2,dead 3,dead 4,Fecha próximo deadline,Fecha Decision/Publicación de resultados,Aplicar mas de una vez,Aim,N
7/13/2020,FALSE,TRUE,#NAME?,,#NAME?,#NAME?,BSG support for conference or session sponsorship - British Society for Geomorphology,Travel and Conferences,Environmental sciences,Earth and Planetary Sciences,Earth-Surface Processes,Geomorphology,,,,https://www.geomorphology.org.uk/node/25/,"The BSG provides up to £500 sponsorship for conferences/conference sessions/event organisers that meet the stated Missions of the BSG: To support scientific excellence in geomorphology through:Fostering excellence and increased investment and support for geomorphology
Developing applied geomorphological research, having a major impact on environmental policy and practice and providing a public benefit
Disseminating new geomorphological research and policy agendas
Developing a new generation of geomorphologists equipped to address interdisciplinary challenges.","Typically sponsorship has been used to support BSG keynote speakers, break-out discussion groups or workshops, as well as social/publicity events.

The BSG requires that:

The BSG is fully acknowledged at the event and in all publicity materials, including display of the BSG logo.
BSG Sponsored speakers use a BSG and Wiley Powerpoint slide at the beginning of their presentation. This is a presentation title slide and available from the BSG.
Organisers discuss with BSG event publicity, so that we can help with advertising BSG sponsored events.
The BSG encourages conference/session organisers to consider Earth Surface Processes and Landforms as an outlet for eventual publications.
The BSG requires a report from the conference (typically written by an attending postgraduate) to review the event for the BSG website and newsletter.
Those awarded funding must claim their awards within 1 month of notification, otherwise the BSG reserve the right to withdraw the award.",,UK,British Society for Geomorphology,,,,,,,,,,Up to 500 GBP,,,,,29-Sep-20,,,,#NAME?,,,,FALSE
6/16/2020,FALSE,TRUE,#NAME?,,#NAME?,#NAME?,Post doc -pool,Research and publications,Biochemistry Genetics and Molecular Biology,,,,,,,https://www.mendeley.com/research-funding/opportunities/501300246213,,,,,Suomalainen Tiedeakatemia,,,,Mid-Career and Experienced Researchers,,,,,,"Up to 3,200,000 EUR",,,,,29-Sep-20,,,,#NAME?,,,,FALSE
08-10-21,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,Proyectos empresariales entre Argentina y España,Programs and projects,Environmental sciences,Agricultural and Biological Sciences,"Mathematics, Statistics and Computer Sciences",,,,,https://www.argentina.gob.ar/ciencia/financiamiento/convocatorias-mincyt/proyectos-argentina-espana,"Se financiarán proyectos empresariales colaborativos de desarrollo e innovación tecnológica que tengan por objetivo el desarrollo de soluciones listas para su comercialización o proyectos con un fuerte potencial de mercado para Argentina y España. 

La llamada se encuentra abierta en los siguientes  ejes estratégicos: 
» Producción más limpia, 
» Transición Energética, 
» Alimentos de mayor calidad y valor agregado, 
» Nuevos recursos para la Industria 4.0.",,,,,,,,,,,,,PESOS,,,15000000,,,29-Sep-20,,,,#NAME?,,,,FALSE
11/25/2020,FALSE,FALSE,#NAME?,,#NAME?,#NAME?,RESEARCH GRANTS,Research and publications,Environmental sciences,,,,,,,https://www.mendeley.com/research-funding/opportunities/300094024,,,,,British Society for Geomorphology,,,,,,,,,,"Up to 1,000 GBP",,,,,29-Sep-20,,,,#NAME?,,,,FALSE
10-07-21,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,Becas UNOSSC Empower,Fellowships scholarships or trainings,Medicine and Health Sciences,Agricultural and Biological Sciences,Sustainable Development,,,,,https://www.icgeb.org/activities/fellowship/empower/,"visitas de intercambio de 6 meses en los laboratorios del ICGEB en Nueva Delhi ( India ) y Ciudad del Cabo ( Sudáfrica ) o en otras instituciones con sede en un Estado miembro elegible del ICGEB, para realizar trabajos de investigación en biotecnología y campos relacionados, incluida la salud (enfermedades infecciosas y enfermedades no transmisibles), agricultura sostenible y eficaz , Biotecnología industrial y energías renovables.",,,,,,,,,,,,,usd,,1800,,,,30-Sep-20,,,,#NAME?,,,,FALSE
11-02-20,FALSE,FALSE,#NAME?,,#NAME?,#NAME?,Bentham-Moxon Trust 2020,,,,,,,,,https://www.kew.org/about-us/who-we-are/bentham-moxon-trust,"Through the Bentham-Moxon Trust, Kew Gardens (UK) makes grants to botanists and horticulturalists. Applicants can submit proposals for plant collection and field research; international visits or work at Kew; and travel to and presenting at conferences. The closing date for applications is 30 September 2020.",,,UK,Royal Botanic Gardens at Kew,,,,,,,,,,,,,,,30-Sep-20,,,,#NAME?,,,,FALSE
6/16/2020,FALSE,FALSE,#NAME?,,#NAME?,#NAME?,Bird Conservation 2020,,,,,,,,,https://www.osme.org/grants/how-to-apply/,"The OSME's Conservation Fund makes grants to support bird research in the Middle East, Caucasus, and Central Asia. The Fund supports projects benefiting species and habitats, especially Globally Threatened and Near Threatened birds, and sites important for bird conservation (Important Bird Areas) in the OSME region. Grants average about £1 thousand to £2 thousand. The submission deadlines are 31 January; 31 May; and 30 September of each year.",,,UK,Ornithological Society of the Middle East,,,,,,,,,,,,,,,30-Sep-20,,,,#NAME?,,,,FALSE
08-10-21,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,Desafío de innovación en agrobiodiversidad 2021,Prizes and Awards,Agricultural and Biological Sciences,,,,,,,https://www.eatgrowsave.org/agrobiodiversity-innovation-challenge,"apoyar a los innovadores que están trabajando en nuevos productos, servicios y mejores prácticas que utilizan la agrobiodiversidad para transformar los sistemas alimentarios. Convocará las principales innovaciones que están ayudando a utilizar, conservar y consumir la agrobiodiversidad de formas que sean más amables con las personas y el medio ambiente.",,,,,,,,,,,,,usd,,1000,10000,,,30-Sep-20,,,,#NAME?,,,,FALSE
08-10-21,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,International Fund for Agricultural Development — Agrobiodiversity Innovation Challenge,Programs and projects,Agricultural and Biological Sciences,,,,,,,https://www.eatgrowsave.org/agrobiodiversity-innovation-challenge,"busca nuevos productos, servicios y mejores prácticas que puedan ayudar a los agricultores, consumidores y empresas de alimentos a aumentar la producción mientras conservan la agrobiodiversidad. ",,,,,,,,,,,,,USD,,,5000,,,30-Sep-20,,,,#NAME?,,,,FALSE
6/16/2020,FALSE,TRUE,#NAME?,,#NAME?,#NAME?,Physiology In Perspective: The Walter B. Cannon Award Lecture,Prizes and Awards,Biochemistry Genetics and Molecular Biology,,,,,,,https://www.mendeley.com/research-funding/opportunities/300020370,,,,,American Physiological Society,,,,,,,,,,Not specified,,,,,30-Sep-20,,,,#NAME?,,,,FALSE
6/22/2021,FALSE,FALSE,#NAME?,,#NAME?,#NAME?,Premios de la Cumbre Mundial 2021: Promoción de la innovación digital local con alto impacto en la mejora de la sociedad,Prizes and Awards,"Mathematics, Statistics and Computer Sciences",Human and Social Sciences,Environmental sciences,Education,Medicine and Health Sciences,Strategic Capacity Building,,https://www.worldsummitawards.org/contest/,promover la innovación digital local con un alto impacto en la mejora de la sociedad.,,,,,,,,,,,,,,,,,,,30-Sep-20,,,,#NAME?,,,,FALSE
4/13/2021,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,Programa Development Innovation Ventures (DIV).,Programs and projects,Strategic Capacity Building,,,,,,,https://www.grants.gov/web/grants/view-opportunity.html?oppId=325929,"propuestas para innovaciones de desarrollo que mejoran la vida de las personas que viven en la pobreza en el mundo en desarrollo. DIV proporciona financiamiento escalonado para pilotar, probar y realizar la transición para escalar aquellas innovaciones que demuestren evidencia de impacto, rentabilidad y potencial de escalar.",,,,Agencia de los Estados Unidos para el Desarrollo Internacional ( USAID ),,,"persona, incluidas empresas, organizaciones sin fines de lucro , investigadores, entidades religiosas y gobiernos.",,,,,,USD,,200000,"5,000,000",,,30-Sep-20,,,,#NAME?,,,,FALSE
08-10-21,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,Biodiversity Postdoctoral Fellowship,Fellowships scholarships or trainings,Agricultural and Biological Sciences,,,,,,,https://mcz.harvard.edu/edward-wilson-postdoctoral-fellowship-program,apoya a investigadores postdoctorales en el Museo de Zoología Comparada de la Universidad de Harvard para perseguir el descubrimiento y la descripción taxonómica formal de las especies animales de la Tierra.,,,,,,,,,,,,,USD,,,50000,,,30-Sep-20,,,,#NAME?,,,,FALSE
06-07-21,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,CEPI lanza la convocatoria de propuestas para la vacuna contra el betacoronavirus de amplia protección,Programs and projects,Medicine and Health Sciences,Chemical and Bio Engineering,,,,,,https://cepi.net/news_cepi/cepi-launches- financiación -call-a-avance-desarrollo-de-protectora de amplia-coronavirus-vacunas /,convocatoria de propuestas para la vacuna contra el betacoronavirus ampliamente protector (BPBC) para involucrar la investigación y el desarrollo de nuevos inmunógenos y tecnologías de plataforma y debe tener un perfil de producto objetivo (TPP) mínimo que tenga como objetivo proteger contra enfermedades causadas por los conocidos Betacoronavirus que ya representan un riesgo significativo de epidemia o pandemia.,"investigación y el desarrollo de nuevos inmunógenos y tecnologías de plataforma con la demostración de POC preclínicos y clínicos, teniendo en cuenta los requisitos reglamentarios previos (betacoronavirus).",,,,,,,,,,,,,,,,,,01-oct-20,,,,#NAME?,,,,FALSE
6/14/2020,FALSE,TRUE,#NAME?,,#NAME?,#NAME?,Cure Parkinson’s Trust,Programs and projects,Medicine and Health Sciences,Neurology (clinical),Parkinson’s disease,Treatment developements and research,,,,https://www.cureparkinsons.org.uk/applyfunding,"The Cure Parkinson’s Trust (CPT) funds and facilitates laboratory or clinical research projects with the potential to advance knowledge that might lead to a cure for Parkinson’s disease. 

We only accept research applications that meet the following criteria:

Disease modifying (slow, stop, reverse)
Translate into clinic (Phase 2b trial) within 5 years
We DO NOT accept projects which solely focus on symptomatic aspects of Parkinson’s.","There is no set financial limit and CPT has provided both seed funding and has invested in larger projects. However, generally projects have fallen within the range of £50,000 to £250,000 with a duration of 1-3 years. We recommend potential commercial applicants speak to the CPT team before applying to ensure that commercial sensitivities are addressed.","Applications for funding may be submitted by appropriately qualified scientists or clinicians based in an accredited university or hospital in any country worldwide, or by commercial organisations. CPT accepts grant applications at any time. We hold four meetings annually to consider and prioritise projects for funding.",,Cure Parkinson”™s Trust,,,,,Mid-Career and Experienced Researchers,,,,,"Up to 250,000 GBP",,,,quarterly,01-oct-20,,,,#NAME?,,,,FALSE
5/29/2020,FALSE,FALSE,#NAME?,,#NAME?,#NAME?,Research and Conservation Grant 2021,,,,,,,,,https://arav.org/professionals/grants/,The Association of Reptile and Amphibian Veterinarians funds clinically-oriented and/or conservation research on reptiles and amphibians. Proposals submitted by ARAV members will be given priority. Typical awards range from US$2 thousand to US$3 thousand for research projects of 12-18 months. The deadline for submissions is 01 October 2020.,,,USA,Association of Reptile and Amphibian Veterinarians,,,,,,,,,,,,,,,01-oct-20,,,,#NAME?,,,,FALSE
5/29/2020,FALSE,FALSE,#NAME?,,#NAME?,#NAME?,Scholarship for Early-Career Researchers,,,,,,,,,https://www.ccamlr.org/en/science/ccamlr-scientific-scholarship-scheme#1,"The CCAMLR Scientific Scholarship provides funding of up to A$30 thousand to assist early-career scientists to participate in the work CCAMLR working groups over a period of two years. Working topics include research into krill population dynamics, approaches to spatial management of marine protected areas, integrated stock assessments for fisheries, among others. The scholarship provides funding of up to A$30 thousand. Each applicant must have the support of a Scientific Committee representative. The deadline for scholarship applications is 01 October 2020.",,,Australia,CCAMLR Scientific Committee,,,,,,,,,,,,,,,01-oct-20,,,,#NAME?,,,,FALSE
08-10-21,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,World Academy of Sciences — Visiting Expert Programme,Travel and Conferences,All Areas of scienses,,,,,,,https://twas.org/opportunity/twas-visiting-expert-programme,"apoya las visitas de científicos de renombre internacional a instituciones de investigación ubicadas en países en desarrollo, especialmente en los países menos adelantados.",,,,,,,,,,,,,,,,,,,01-oct-20,,,,#NAME?,,,,FALSE
11/25/2020,FALSE,FALSE,#NAME?,,#NAME?,#NAME?,Transformative Research Award for the INCLUDE (Investigation of Co-occurring Conditions across the Lifespan to Understand Down syndrome) Project (R01 Clinical Trial Not Allowed),Research and publications,Environmental sciences,,,,,,,https://www.mendeley.com/research-funding/opportunities/300125114,,,,,National Institutes of Health,,,,Commercial Organizations,,,Local or State Governments,,,Not specified,,,,,02-oct-20,,,,#NAME?,,,,FALSE
5/29/2020,FALSE,FALSE,#NAME?,,#NAME?,#NAME?,Access to Marine Research Facilities,,,,,,,,,http://www.assembleplus.eu/access/transnational-access,"ASSEMBLE Plus provides access to marine biological research institutions across Europe and overseas to carry out scientific research in the field of marine biological sciences. Scientists from academia, industry and policy can apply for funding to use these facilities to carry out research projects. ASSEMBLE Plus sponsors teams of up to two researchers. The program covers travel (one round trip per person), meals, accommodation, and shipping costs of project materials. Eligibility extends to candidates who work in a recognized academic institution, or are employed by a not-for-profit organisation or company based in a European Union Member State or Associated Country. â€‹Applications can be submitted until 04 October 2020.",,,International,ASSEMBLE Plus,,,,,,,,,,,,,,,04-oct-20,,,,#NAME?,,,,FALSE
6/30/2020,FALSE,TRUE,#NAME?,,#NAME?,#NAME?,Hönnunarsjóð - Ãžróunar- og rannsóknarstyrkir,Research and publications,Chemical and Bio Engineering,,,,,,,https://www.mendeley.com/research-funding/opportunities/300129150,,,,,Arkitektafélag Ãslands,,,,,,,,,,"Up to 2,000,000 ISK",,,,,04-oct-20,,,,#NAME?,,,,FALSE
10-07-21,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,"Servicios ambientales: Estrategias mejoradas de biorremediación y revitalización del suelo, los sedimentos y el agua",Programs and projects,Agricultural and Biological Sciences,,,,,,,https://bit.ly/2V08tJE,"mejorar las estrategias de biorremediación y revitalización de suelos, sedimentos, aguas superficiales y subterráneas, respetando la legislación y las regulaciones de la UE aplicables en esta área, incluido el uso de organismos naturales y optimizados.",,,,,,,,,,,,,EUR,500000,,,,,06-oct-20,,,,#NAME?,,,,FALSE
08-10-21,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,International Rising Talents - 2022 Call for Applications,Prizes and Awards,All Areas of scienses,,,,,,,https://www.forwomeninscience.com/challenge/show/25,For Women in Science ha lanzado una convocatoria de solicitudes para 2022 International Rising Talents para identificar y apoyar a las mujeres en la ciencia en cada paso de sus carreras en todo el mundo.,,,,,,,,,,,,,,,10000,100000,,,07-oct-20,,,,#NAME?,,,,FALSE
8/13/2021,TRUE,TRUE,#NAME?,,#NAME?,#NAME?,Talentos en ascenso internacional - Convocatoria de solicitudes 2022,Prizes and Awards,All Areas of scienses,,,,,,,https://www.forwomeninscience.com/challenge/show/255,identificar y apoyar a las mujeres en la ciencia en cada paso de sus carreras en todo el mundo.,,,,,,,,,,,,,EUROS,,,15000,,,07-oct-20,,,,#NAME?,,,,FALSE
